Student_ID,Age,Gender,University_Year,Major,Attendance_Percentage,Study_Hours_Per_Week,CGPA,Academic_Performance,Programming_Skill
ST026346,21,Male,Senior,Business Analytics,80,26,2.83,Average,4
ST026347,20,Male,Senior,Software Engineering,82,20,2.97,Average,7
ST026348,19,Male,Freshman,Data Science,62,34,2.98,Average,6
ST026349,22,Male,Junior,Data Science,84,18,3.07,Average,7
ST026350,18,Female,Junior,Electrical Engineering,88,19,3.03,Average,5
ST026351,20,Female,Freshman,Software Engineering,85,6,2.55,Poor,6
ST026352,22,Male,Freshman,Software Engineering,62,24,2.88,Average,9
ST026353,28,Female,Senior,Software Engineering,78,14,2.73,Average,9
ST026354,23,Male,Freshman,Information Technology,87,30,3.65,Good,7
ST026355,22,Female,Freshman,Cybersecurity,77,29,2.99,Average,7
ST026356,20,Male,Freshman,Information Technology,90,10,3.31,Good,7
ST026357,25,Male,Senior,Software Engineering,89,19,3.04,Average,7
ST026358,20,Female,Junior,Computer Science,89,23,3.17,Average,8
ST026359,19,Female,Sophomore,Artificial Intelligence,96,27,3.27,Good,8
ST026360,19,Female,Sophomore,Business Analytics,67,21,2.65,Average,4
ST026361,20,Male,Sophomore,Software Engineering,81,18,2.68,Average,7
ST026362,23,Male,Sophomore,Cybersecurity,94,13,3.11,Average,8
ST026363,19,Other,Freshman,Computer Science,88,21,3.24,Good,8
ST026364,19,Female,Senior,Electrical Engineering,83,22,3.13,Average,4
ST026365,21,Male,Senior,Computer Science,77,26,2.76,Average,7
ST026366,21,Male,Junior,Computer Science,72,26,3.22,Good,7
ST026367,21,Male,Freshman,Information Technology,55,19,2.6,Average,5
ST026368,20,Female,Sophomore,Computer Science,88,36,3.45,Good,6
ST026369,19,Male,Sophomore,Business Analytics,77,20,2.91,Average,5
ST026370,19,Male,Senior,Cybersecurity,69,14,2.43,Poor,6
ST026371,19,Male,Junior,Computer Science,79,14,3.17,Average,9
ST026372,20,Female,Junior,Artificial Intelligence,69,15,2.59,Poor,8
ST026373,21,Male,Sophomore,Artificial Intelligence,78,24,3.04,Average,8
ST026374,19,Male,Junior,Computer Science,83,33,3.24,Good,6
ST026375,19,Female,Senior,Artificial Intelligence,73,27,2.85,Average,7
ST026376,18,Female,Sophomore,Artificial Intelligence,85,31,3.34,Good,10
ST026377,20,Female,Senior,Software Engineering,100,23,3.52,Good,9
ST026378,30,Male,Senior,Computer Science,94,22,3.28,Good,6
ST026379,23,Female,Freshman,Software Engineering,62,30,2.92,Average,8
ST026380,22,Male,Sophomore,Data Science,89,19,3.3,Good,7
ST026381,20,Male,Senior,Cybersecurity,89,18,3.29,Good,6
ST026382,18,Female,Junior,Software Engineering,94,15,3.15,Average,9
ST026383,21,Female,Junior,Information Technology,88,20,3.5,Good,7
ST026384,28,Male,Junior,Information Technology,79,15,2.77,Average,6
ST026385,18,Male,Senior,Artificial Intelligence,83,26,3.16,Average,8
ST026386,23,Male,Senior,Data Science,81,21,3.26,Good,8
ST026387,23,Female,Senior,Software Engineering,81,33,3.28,Good,8
ST026388,19,Male,Junior,Artificial Intelligence,85,18,3.13,Average,7
ST026389,28,Male,Junior,Software Engineering,70,32,3.23,Good,8
ST026390,21,Male,Senior,Electrical Engineering,88,22,3.28,Good,5
ST026391,19,Male,Freshman,Computer Science,87,13,3.01,Average,6
ST026392,20,Female,Sophomore,Artificial Intelligence,61,18,2.68,Average,8
ST026393,19,Male,Senior,Cybersecurity,70,16,2.94,Average,7
ST026394,22,Male,Freshman,Data Science,93,20,3.2,Good,7
ST026395,21,Male,Sophomore,Computer Science,88,7,2.91,Average,7
ST026396,22,Male,Junior,Data Science,76,27,3.2,Good,9
ST026397,23,Female,Junior,Electrical Engineering,75,25,3.0,Average,6
ST026398,22,Female,Freshman,Software Engineering,86,19,3.12,Average,8
ST026399,21,Male,Senior,Software Engineering,86,16,3.2,Good,9
ST026400,21,Other,Senior,Cybersecurity,70,28,2.98,Average,6
ST026401,21,Male,Freshman,Data Science,55,35,2.83,Average,8
ST026402,21,Male,Sophomore,Computer Science,100,15,3.41,Good,9
ST026403,21,Female,Junior,Software Engineering,89,18,3.04,Average,9
ST026404,21,Female,Junior,Artificial Intelligence,92,25,3.5,Good,9
ST026405,22,Female,Senior,Data Science,82,27,3.21,Good,9
ST026406,22,Male,Freshman,Cybersecurity,73,25,2.87,Average,7
ST026407,20,Female,Sophomore,Information Technology,77,27,3.28,Good,7
ST026408,21,Female,Senior,Data Science,91,25,3.39,Good,7
ST026409,19,Male,Senior,Computer Science,67,19,2.81,Average,7
ST026410,19,Female,Freshman,Artificial Intelligence,93,25,3.57,Good,10
ST026411,22,Male,Senior,Artificial Intelligence,92,24,3.57,Good,10
ST026412,20,Male,Sophomore,Artificial Intelligence,83,29,3.35,Good,7
ST026413,20,Male,Sophomore,Artificial Intelligence,75,29,3.16,Average,8
ST026414,21,Male,Freshman,Computer Science,60,24,2.76,Average,7
ST026415,23,Female,Freshman,Software Engineering,69,30,2.96,Average,6
ST026416,21,Female,Senior,Computer Science,83,25,3.39,Good,8
ST026417,20,Female,Sophomore,Artificial Intelligence,71,28,3.07,Average,8
ST026418,20,Male,Sophomore,Business Analytics,74,25,3.1,Average,7
ST026419,21,Male,Junior,Software Engineering,63,13,2.62,Average,7
ST026420,21,Male,Junior,Software Engineering,88,13,3.1,Average,9
ST026421,22,Female,Junior,Computer Science,85,14,3.22,Good,6
ST026422,20,Male,Senior,Artificial Intelligence,76,27,3.02,Average,9
ST026423,21,Other,Junior,Information Technology,81,23,3.39,Good,6
ST026424,20,Female,Junior,Artificial Intelligence,78,16,2.84,Average,8
ST026425,22,Female,Freshman,Data Science,68,18,2.87,Average,8
ST026426,19,Male,Sophomore,Information Technology,89,6,2.84,Average,6
ST026427,19,Female,Senior,Data Science,83,32,3.53,Good,9
ST026428,19,Male,Sophomore,Software Engineering,91,27,3.41,Good,10
ST026429,21,Male,Senior,Artificial Intelligence,76,22,3.05,Average,10
ST026430,19,Male,Freshman,Computer Science,81,25,3.36,Good,9
ST026431,20,Male,Senior,Computer Science,93,16,3.11,Average,7
ST026432,20,Male,Freshman,Artificial Intelligence,79,22,3.45,Good,10
ST026433,18,Female,Junior,Cybersecurity,89,21,3.14,Average,8
ST026434,22,Male,Junior,Computer Science,87,15,3.33,Good,8
ST026435,23,Male,Senior,Information Technology,79,26,3.04,Average,5
ST026436,21,Female,Junior,Artificial Intelligence,82,22,2.93,Average,8
ST026437,20,Male,Sophomore,Computer Science,78,9,2.72,Average,6
ST026438,22,Male,Senior,Computer Science,87,21,3.29,Good,7
ST026439,24,Male,Sophomore,Information Technology,71,28,3.11,Average,5
ST026440,22,Male,Sophomore,Artificial Intelligence,74,26,3.11,Average,8
ST026441,20,Female,Junior,Information Technology,84,28,3.25,Good,8
ST026442,23,Female,Junior,Cybersecurity,100,24,3.56,Good,9
ST026443,21,Female,Sophomore,Business Analytics,82,14,2.85,Average,5
ST026444,21,Female,Sophomore,Computer Science,89,33,3.5,Good,9
ST026445,18,Female,Senior,Artificial Intelligence,71,22,2.97,Average,8
ST026446,21,Female,Senior,Electrical Engineering,78,23,3.01,Average,5
ST026447,19,Female,Senior,Data Science,64,8,2.54,Poor,7
ST026448,22,Female,Freshman,Cybersecurity,66,16,2.47,Poor,6
ST026449,21,Female,Sophomore,Information Technology,74,30,3.39,Good,7
ST026450,22,Female,Freshman,Data Science,73,36,3.07,Average,7
ST026451,21,Female,Junior,Artificial Intelligence,87,12,3.07,Average,9
ST026452,24,Female,Freshman,Artificial Intelligence,93,22,3.38,Good,9
ST026453,24,Female,Senior,Information Technology,84,29,3.25,Good,6
ST026454,19,Female,Junior,Computer Science,95,20,3.09,Average,7
ST026455,22,Male,Sophomore,Cybersecurity,94,26,3.57,Good,8
ST026456,21,Female,Freshman,Software Engineering,77,18,3.08,Average,8
ST026457,22,Female,Sophomore,Data Science,87,23,3.08,Average,7
ST026458,23,Female,Sophomore,Cybersecurity,82,32,3.59,Good,10
ST026459,20,Female,Freshman,Cybersecurity,78,10,2.72,Average,6
ST026460,20,Female,Senior,Data Science,89,22,3.05,Average,8
ST026461,19,Male,Sophomore,Business Analytics,86,25,3.3,Good,7
ST026462,18,Male,Sophomore,Electrical Engineering,77,20,2.8,Average,7
ST026463,21,Male,Sophomore,Artificial Intelligence,67,15,2.66,Average,7
ST026464,19,Male,Junior,Computer Science,77,14,2.79,Average,7
ST026465,20,Male,Senior,Computer Science,78,14,2.66,Average,8
ST026466,25,Male,Junior,Computer Science,76,20,3.08,Average,9
ST026467,27,Male,Junior,Computer Science,80,18,3.45,Good,8
ST026468,18,Other,Sophomore,Electrical Engineering,69,15,2.85,Average,4
ST026469,23,Female,Junior,Artificial Intelligence,83,30,3.24,Good,8
ST026470,23,Male,Freshman,Software Engineering,80,5,2.61,Average,6
ST026471,24,Female,Junior,Software Engineering,86,29,3.58,Good,7
ST026472,21,Male,Senior,Software Engineering,94,17,3.39,Good,10
ST026473,23,Male,Junior,Artificial Intelligence,94,13,2.94,Average,8
ST026474,20,Male,Senior,Artificial Intelligence,81,35,3.34,Good,10
ST026475,23,Female,Junior,Artificial Intelligence,80,17,3.05,Average,9
ST026476,19,Female,Junior,Information Technology,84,20,3.08,Average,6
ST026477,20,Female,Junior,Cybersecurity,97,12,3.25,Good,6
ST026478,22,Female,Senior,Cybersecurity,95,33,3.7,Excellent,8
ST026479,21,Male,Freshman,Information Technology,64,29,3.07,Average,7
ST026480,20,Female,Senior,Computer Science,94,16,3.34,Good,9
ST026481,20,Female,Sophomore,Data Science,87,21,3.22,Good,8
ST026482,21,Female,Junior,Artificial Intelligence,71,27,3.13,Average,10
ST026483,22,Male,Junior,Computer Science,87,16,3.4,Good,9
ST026484,23,Female,Freshman,Software Engineering,91,32,3.53,Good,9
ST026485,19,Female,Senior,Electrical Engineering,70,25,3.07,Average,5
ST026486,18,Male,Senior,Information Technology,83,35,3.48,Good,7
ST026487,23,Female,Freshman,Data Science,81,11,2.86,Average,8
ST026488,23,Female,Sophomore,Software Engineering,78,13,2.88,Average,8
ST026489,21,Female,Junior,Computer Science,74,25,3.24,Good,7
ST026490,22,Male,Freshman,Cybersecurity,78,27,3.24,Good,8
ST026491,22,Male,Senior,Artificial Intelligence,75,26,3.2,Good,9
ST026492,20,Male,Junior,Computer Science,65,21,2.47,Poor,4
ST026493,21,Female,Sophomore,Computer Science,83,21,3.31,Good,8
ST026494,22,Male,Senior,Computer Science,69,18,2.79,Average,7
ST026495,21,Male,Sophomore,Computer Science,80,16,2.85,Average,7
ST026496,20,Female,Sophomore,Business Analytics,95,12,3.48,Good,6
ST026497,21,Female,Sophomore,Computer Science,84,21,3.06,Average,6
ST026498,19,Male,Sophomore,Computer Science,94,19,3.26,Good,7
ST026499,19,Female,Freshman,Data Science,86,22,3.32,Good,9
ST026500,19,Female,Sophomore,Software Engineering,100,22,3.29,Good,8
ST026501,19,Male,Junior,Computer Science,87,14,3.35,Good,7
ST026502,21,Male,Freshman,Software Engineering,88,18,2.86,Average,8
ST026503,21,Female,Senior,Cybersecurity,81,17,2.9,Average,7
ST026504,24,Female,Junior,Software Engineering,67,19,3.06,Average,9
ST026505,25,Female,Senior,Computer Science,67,26,2.82,Average,7
ST026506,20,Female,Junior,Software Engineering,96,23,3.33,Good,9
ST026507,23,Female,Freshman,Business Analytics,76,21,3.25,Good,5
ST026508,21,Female,Junior,Cybersecurity,60,21,2.5,Poor,7
ST026509,21,Male,Senior,Artificial Intelligence,82,32,3.56,Good,10
ST026510,19,Male,Sophomore,Cybersecurity,100,5,3.02,Average,7
ST026511,21,Male,Junior,Data Science,93,15,3.28,Good,9
ST026512,19,Male,Junior,Information Technology,86,27,3.28,Good,6
ST026513,23,Male,Senior,Software Engineering,70,21,2.88,Average,9
ST026514,20,Female,Senior,Computer Science,92,25,3.82,Excellent,10
ST026515,20,Male,Junior,Data Science,72,14,2.44,Poor,7
ST026516,21,Male,Freshman,Business Analytics,68,20,2.72,Average,5
ST026517,19,Female,Junior,Software Engineering,79,28,3.12,Average,9
ST026518,19,Male,Junior,Data Science,81,20,3.04,Average,5
ST026519,22,Female,Junior,Artificial Intelligence,86,24,3.02,Average,9
ST026520,20,Male,Senior,Computer Science,100,17,3.28,Good,9
ST026521,29,Female,Sophomore,Computer Science,88,20,3.25,Good,7
ST026522,20,Other,Sophomore,Computer Science,84,18,3.3,Good,8
ST026523,21,Male,Sophomore,Data Science,65,27,3.11,Average,9
ST026524,22,Male,Senior,Data Science,82,23,3.29,Good,7
ST026525,23,Male,Sophomore,Artificial Intelligence,68,12,2.48,Poor,7
ST026526,19,Male,Freshman,Software Engineering,95,22,3.65,Good,9
ST026527,22,Male,Freshman,Artificial Intelligence,100,14,3.23,Good,8
ST026528,19,Male,Sophomore,Artificial Intelligence,76,33,3.11,Average,9
ST026529,19,Female,Junior,Software Engineering,80,28,3.03,Average,7
ST026530,24,Female,Freshman,Electrical Engineering,67,17,2.72,Average,3
ST026531,21,Female,Junior,Cybersecurity,92,30,3.51,Good,8
ST026532,21,Male,Junior,Computer Science,77,18,2.92,Average,7
ST026533,21,Female,Freshman,Computer Science,84,18,2.96,Average,5
ST026534,20,Male,Sophomore,Computer Science,75,33,3.3,Good,9
ST026535,21,Male,Sophomore,Electrical Engineering,63,17,2.6,Average,5
ST026536,19,Male,Junior,Software Engineering,90,23,3.36,Good,9
ST026537,22,Female,Sophomore,Data Science,89,9,2.94,Average,6
ST026538,22,Female,Sophomore,Data Science,85,20,2.72,Average,8
ST026539,19,Other,Freshman,Data Science,82,28,2.99,Average,7
ST026540,21,Female,Freshman,Electrical Engineering,84,30,3.21,Good,7
ST026541,22,Male,Sophomore,Information Technology,75,23,3.02,Average,6
ST026542,22,Male,Sophomore,Computer Science,73,18,3.26,Good,7
ST026543,21,Female,Sophomore,Cybersecurity,74,35,3.04,Average,7
ST026544,21,Male,Sophomore,Software Engineering,71,11,3.03,Average,10
ST026545,22,Female,Sophomore,Artificial Intelligence,92,17,3.03,Average,8
ST026546,22,Male,Junior,Data Science,66,8,2.58,Poor,6
ST026547,20,Female,Sophomore,Information Technology,77,21,2.98,Average,6
ST026548,21,Male,Junior,Software Engineering,93,17,3.3,Good,8
ST026549,20,Female,Sophomore,Cybersecurity,58,31,3.02,Average,7
ST026550,23,Female,Freshman,Computer Science,96,29,3.73,Excellent,8
ST026551,20,Female,Senior,Cybersecurity,81,18,3.04,Average,7
ST026552,20,Male,Freshman,Business Analytics,90,16,3.14,Average,6
ST026553,22,Female,Junior,Cybersecurity,79,21,2.79,Average,6
ST026554,20,Female,Freshman,Electrical Engineering,73,22,3.07,Average,5
ST026555,24,Male,Junior,Computer Science,88,14,3.09,Average,6
ST026556,19,Male,Sophomore,Business Analytics,91,7,2.92,Average,5
ST026557,20,Male,Senior,Software Engineering,69,23,3.13,Average,6
ST026558,22,Male,Sophomore,Data Science,84,31,3.09,Average,8
ST026559,21,Male,Freshman,Computer Science,78,9,2.86,Average,7
ST026560,20,Female,Junior,Information Technology,89,16,3.19,Average,7
ST026561,20,Male,Freshman,Software Engineering,77,14,2.88,Average,8
ST026562,19,Male,Sophomore,Business Analytics,98,22,3.64,Good,6
ST026563,27,Female,Junior,Computer Science,93,23,3.2,Good,9
ST026564,21,Female,Freshman,Data Science,84,17,3.16,Average,7
ST026565,19,Female,Senior,Artificial Intelligence,64,12,2.69,Average,7
ST026566,19,Male,Freshman,Artificial Intelligence,89,25,3.33,Good,9
ST026567,20,Male,Junior,Data Science,80,20,3.16,Average,7
ST026568,22,Female,Senior,Computer Science,84,17,2.78,Average,6
ST026569,23,Male,Senior,Data Science,90,29,3.48,Good,9
ST026570,26,Female,Junior,Software Engineering,87,17,2.75,Average,6
ST026571,20,Male,Junior,Computer Science,72,20,2.91,Average,7
ST026572,24,Female,Sophomore,Computer Science,71,9,2.78,Average,5
ST026573,22,Female,Sophomore,Computer Science,73,9,2.62,Average,7
ST026574,21,Male,Senior,Computer Science,81,23,3.0,Average,6
ST026575,23,Male,Senior,Computer Science,74,18,2.76,Average,7
ST026576,20,Male,Freshman,Business Analytics,72,25,2.94,Average,6
ST026577,19,Female,Junior,Electrical Engineering,78,33,3.21,Good,7
ST026578,22,Female,Senior,Artificial Intelligence,90,18,3.22,Good,10
ST026579,26,Female,Sophomore,Cybersecurity,79,28,3.06,Average,6
ST026580,21,Female,Sophomore,Data Science,81,28,3.51,Good,7
ST026581,21,Male,Freshman,Computer Science,80,17,3.14,Average,6
ST026582,20,Male,Freshman,Business Analytics,96,26,3.32,Good,4
ST026583,20,Female,Junior,Artificial Intelligence,78,5,2.51,Poor,6
ST026584,20,Female,Junior,Data Science,78,11,2.7,Average,7
ST026585,20,Male,Junior,Data Science,81,26,3.22,Good,7
ST026586,21,Female,Senior,Business Analytics,93,12,3.13,Average,4
ST026587,21,Female,Senior,Cybersecurity,83,23,3.1,Average,5
ST026588,18,Male,Senior,Computer Science,79,23,3.2,Good,7
ST026589,22,Male,Sophomore,Software Engineering,85,24,3.31,Good,10
ST026590,21,Male,Sophomore,Computer Science,86,25,3.36,Good,7
ST026591,30,Male,Senior,Computer Science,81,21,3.33,Good,9
ST026592,20,Female,Senior,Information Technology,68,21,2.99,Average,6
ST026593,21,Male,Senior,Software Engineering,94,31,3.54,Good,10
ST026594,21,Female,Freshman,Computer Science,88,19,3.11,Average,7
ST026595,21,Female,Junior,Computer Science,94,17,3.16,Average,6
ST026596,18,Male,Sophomore,Business Analytics,68,28,2.82,Average,4
ST026597,21,Female,Junior,Artificial Intelligence,64,21,2.62,Average,7
ST026598,21,Female,Senior,Artificial Intelligence,71,28,3.03,Average,9
ST026599,25,Male,Freshman,Electrical Engineering,100,21,3.25,Good,7
ST026600,30,Female,Senior,Data Science,76,17,2.86,Average,5
ST026601,23,Male,Senior,Information Technology,91,28,3.51,Good,6
ST026602,21,Male,Junior,Business Analytics,92,15,2.97,Average,7
ST026603,20,Female,Junior,Data Science,80,29,3.36,Good,8
ST026604,20,Male,Freshman,Software Engineering,80,17,2.96,Average,8
ST026605,22,Female,Junior,Information Technology,75,13,3.06,Average,5
ST026606,26,Male,Senior,Computer Science,86,21,3.43,Good,7
ST026607,24,Female,Sophomore,Software Engineering,98,18,3.18,Average,8
ST026608,22,Male,Senior,Information Technology,94,35,3.54,Good,7
ST026609,27,Male,Senior,Computer Science,76,15,2.94,Average,7
ST026610,23,Female,Junior,Computer Science,78,23,2.99,Average,7
ST026611,18,Female,Junior,Computer Science,83,29,3.11,Average,6
ST026612,24,Male,Sophomore,Computer Science,74,29,3.42,Good,10
ST026613,20,Male,Junior,Business Analytics,78,28,3.46,Good,5
ST026614,20,Male,Junior,Software Engineering,90,30,3.69,Good,10
ST026615,20,Female,Freshman,Artificial Intelligence,73,8,2.7,Average,8
ST026616,19,Female,Senior,Computer Science,64,21,2.73,Average,8
ST026617,24,Male,Sophomore,Business Analytics,84,20,3.33,Good,6
ST026618,21,Other,Sophomore,Software Engineering,88,13,3.11,Average,7
ST026619,18,Male,Freshman,Artificial Intelligence,81,11,2.76,Average,7
ST026620,24,Female,Junior,Artificial Intelligence,83,31,3.32,Good,10
ST026621,24,Male,Freshman,Cybersecurity,88,31,3.47,Good,8
ST026622,20,Male,Senior,Cybersecurity,97,18,3.57,Good,8
ST026623,18,Female,Sophomore,Computer Science,67,27,2.93,Average,6
ST026624,21,Male,Freshman,Electrical Engineering,76,20,3.01,Average,7
ST026625,28,Male,Freshman,Cybersecurity,91,14,3.13,Average,8
ST026626,22,Male,Senior,Data Science,88,21,3.48,Good,8
ST026627,24,Female,Senior,Information Technology,84,14,3.01,Average,8
ST026628,20,Male,Senior,Computer Science,76,22,2.81,Average,6
ST026629,21,Male,Senior,Data Science,70,29,3.26,Good,9
ST026630,19,Male,Sophomore,Computer Science,93,24,3.37,Good,10
ST026631,29,Male,Sophomore,Business Analytics,87,15,2.85,Average,3
ST026632,24,Female,Sophomore,Data Science,71,38,3.2,Good,7
ST026633,20,Female,Sophomore,Data Science,87,17,3.19,Average,7
ST026634,23,Male,Junior,Software Engineering,81,26,3.36,Good,8
ST026635,21,Male,Sophomore,Cybersecurity,80,25,2.86,Average,6
ST026636,22,Male,Sophomore,Software Engineering,56,16,2.44,Poor,7
ST026637,21,Female,Senior,Software Engineering,75,27,3.04,Average,7
ST026638,21,Male,Sophomore,Artificial Intelligence,87,24,3.21,Good,8
ST026639,22,Female,Senior,Cybersecurity,88,23,3.05,Average,7
ST026640,18,Male,Sophomore,Electrical Engineering,89,16,2.94,Average,4
ST026641,21,Male,Sophomore,Business Analytics,84,27,3.06,Average,7
